Time (seconds),Event Type,X Coordinate,Y Coordinate,Element Tag,Element ID,Element Class,Key,Scroll X,Scroll Y,Viewport Width,Viewport Height,Action,Data,Is Cheating
60.608,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,3,,,,,,,TRUE
60.723,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,2,,,,,,,TRUE
60.730,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,9,,,,,,,TRUE
61.089,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring, ,,,,,,,TRUE
61.793,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,Enter,,,,,,,TRUE
62.344,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,t,,,,,,,TRUE
62.427,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,o,,,,,,,TRUE
62.540,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring, ,,,,,,,TRUE
62.663,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,f,,,,,,,TRUE
62.761,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,o,,,,,,,TRUE
63.053,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,r,,,,,,,TRUE
63.213,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,m,,,,,,,TRUE
63.368,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring, ,,,,,,,TRUE
64.396,paste,,,,,,,,,,,paste,"def add_two_integers(num1, num2):
  """"""
  Adds two integers and returns their sum.

  Args:
    num1",TRUE
64.395,keydown,,,textarea,,w-full h-32 p-3 border border-input rounded-md bg-background resize-none focus:outline-none focus:ring-2 focus:ring-ring,v,,,,,,,TRUE
65.718,mousemove,1008,518,,,,,,,1536,738,,,TRUE
65.884,mousemove,1015,531,,,,,,,1536,738,,,TRUE
65.987,mousemove,1076,528,,,,,,,1536,738,,,TRUE
66.228,mousemove,1112,520,,,,,,,1536,738,,,TRUE
66.333,mousemove,1121,525,,,,,,,1536,738,,,TRUE
66.518,mousemove,1122,529,,,,,,,1536,738,,,TRUE
66.927,mousemove,1124,533,,,,,,,1536,738,,,TRUE
67.031,mousemove,1134,555,,,,,,,1536,738,,,TRUE
67.212,mousemove,1142,573,,,,,,,1536,738,,,TRUE
67.533,mousemove,1142,573,,,,,,,1536,738,,,TRUE
67.637,mousemove,1141,522,,,,,,,1536,738,,,TRUE
67.751,mousemove,1141,502,,,,,,,1536,738,,,TRUE
67.854,mousemove,1141,481,,,,,,,1536,738,,,TRUE
67.960,mousemove,1144,464,,,,,,,1536,738,,,TRUE
68.066,mousemove,1198,432,,,,,,,1536,738,,,TRUE
68.176,mousemove,1262,396,,,,,,,1536,738,,,TRUE
68.278,mousemove,1312,399,,,,,,,1536,738,,,TRUE
